VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2308210008,e_e006575,10,방화수류정,2023-08-21,2023-08-21,경기 수원시 팔달구 수원천로392번길 44-6,경기 수원시 팔달구 매향동 151,127.0180738,37.2875058,,,POI01000TR033544V,방화수류정,60.0,2,N,1.0,,5.0,4.0,4.0,
2308200003,e_e006577,2,남산 서울타워,2023-08-20,2023-08-20,,서울 용산구 용산동2가 산 1-3,126.988208,37.5512743,,,POI01000TR038998V,남산서울타워,60.0,7,Y,1.0,,4.0,4.0,4.0,
2308200004,e_e006577,3,남산 둘레길,2023-08-20,2023-08-20,,서울 중구 회현동1가,126.9824133,37.5537586,,,POI01000TR032796V,남산둘레길,60.0,7,N,11.0,,5.0,5.0,3.0,
2308200006,e_e006577,5,로컬 스티치 회현,2023-08-20,2023-08-20,서울 중구 퇴계로4길 2,서울 중구 남창동 205-104,126.9773761,37.5573815,,,POI02000TR000231V,2001아울렛 구로점,30.0,3,N,11.0,,3.0,3.0,3.0,
2308200008,e_e006577,7,천주교 서울 대교구 주교좌 명동 대성당,2023-08-20,2023-08-20,서울 중구 명동길 74,서울 중구 명동2가 1-1,126.9873561,37.5631845,,,POI01000TR020677V,천주교서울대교구 주교좌 명동대성당,30.0,2,Y,4.0,,5.0,5.0,5.0,
2308190002,e_e006585,2,인천 차이나타운,2023-08-19,2023-08-19,,인천 중구 북성동2가 14,126.618632,37.4755365,,,POI01000TR040116V,인천차이나타운,60.0,2,Y,1.0,,4.0,4.0,4.0,
2308190003,e_e006585,3,만두 딤섬 전문 철판,2023-08-19,2023-08-19,인천 중구 차이나타운로 22,인천 중구 북성동2가 8-30,126.619063,37.4772669,,,POI03000TR006803V,만두딤섬전문 철판,30.0,4,Y,9.0,,4.0,4.0,4.0,
2308190004,e_e006585,4,소문난 오백 빵,2023-08-19,2023-08-19,차이나타운로13 1층,,,,,,,,30.0,4,N,9.0,,2.0,2.0,2.0,2811014400.0
2308190005,e_e006585,5,자유 공원,2023-08-19,2023-08-19,인천 중구 자유공원남로 25,인천 중구 송학동1가 11-1,126.6219706,37.475503,,,POI010000006E156S,자유공원,30.0,1,N,2.0,,4.0,4.0,4.0,
2308190008,e_e006585,8,월미테마파크,2023-08-19,2023-08-19,인천 중구 월미문화로 81,인천 중구 북성동1가 98-580,126.5963341,37.4714502,,,POI01000000CIJKB4,월미테마파크,60.0,6,N,2.0,,4.0,4.0,5.0,
2308200004,e_e006587,3,아쿠아 필드 하남,2023-08-20,2023-08-20,경기 하남시 미사대로 750,경기 하남시 신장동 616,127.2234772,37.5458286,,,POI01000000DYIISZ,아쿠아필드하남,360.0,6,N,1.0,,5.0,5.0,5.0,
2308110002,e_e006588,2,한국만화 박물관,2023-08-11,2023-08-11,경기 부천시 길주로 1,경기 부천시 상동 529-36,126.7421398,37.5086302,,,POI01000TR102662V,한국만화박물관,90.0,2,N,5.0,,4.0,5.0,5.0,
2308110003,e_e006588,3,부천역 지하상가,2023-08-11,2023-08-11,경기 부천시 부천로 1,경기 부천시 심곡본동 316-2,126.7824213,37.4840309,,,POI01000000ETHOU2,부천역지하도상가,90.0,4,Y,7.0,,5.0,5.0,5.0,
2308110004,e_e006588,4,부천역 지하상가,2023-08-11,2023-08-11,경기 부천시 부천로 1,경기 부천시 심곡본동 316-2,126.7824213,37.4840309,,,POI01000000ETHOU2,부천역지하도상가,60.0,4,N,9.0,,5.0,5.0,5.0,
2308100002,e_e006591,2,국립중앙박물관,2023-08-10,2023-08-10,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,126.980203,37.5238468,,,POI01000TR019531V,국립중앙박물관,210.0,3,N,2.0,,4.0,4.0,4.0,
2308190002,e_e006592,2,효원공원 월화원,2023-08-19,2023-08-19,,경기 수원시 팔달구 인계동 1117,127.0377333,37.2652491,,,POI01000TR031092V,효원공원 월화원,60.0,2,N,1.0,,5.0,3.0,5.0,
2308190004,e_e006592,4,일월 수목원,2023-08-19,2023-08-19,경기 수원시 장안구 일월로 61,경기 수원시 장안구 천천동 430,126.9764759,37.2877923,,,POI02001TR024594V,일월수목원,30.0,1,N,1.0,,4.0,3.0,4.0,
2308120004,e_e006593,3,송추계곡,2023-08-12,2023-08-12,,경기 양주시 장흥면 울대리 522,126.9827793,37.7136836,,,POI01000TR007284V,송추계곡,30.0,1,N,1.0,,4.0,4.0,4.0,
2308180004,e_e006600,4,양평 물 맑은 시장,2023-08-18,2023-08-18,,경기 양평군 양평읍 양근리 166-9,127.4926951,37.4907453,,,POI01000TR028744V,양평물맑은시장,30.0,4,N,5.0,,5.0,5.0,5.0,
2308180005,e_e006600,5,더 그림,2023-08-18,2023-08-18,경기 양평군 옥천면 사나사길 175-5,경기 양평군 옥천면 용천리 565-7,127.4969906,37.5285782,,,POI01000TR016125V,더그림,60.0,1,N,1.0,,5.0,5.0,5.0,
2308190005,e_e006783,5,혜화역 4호선,2023-08-19,2023-08-19,서울 종로구 대학로 지하 120,서울 종로구 명륜4가 96-5,127.001945,37.5820439,,,POI01000TR100333V,혜화역 4호선,30.0,8,Y,4.0,,4.0,4.0,4.0,
2308190008,e_e006783,8,담소,2023-08-19,2023-08-19,서울 종로구 대학로12길 73,서울 종로구 동숭동 1-144,127.0039805,37.5807933,,,POI02001TR006359V,담소,30.0,3,Y,4.0,,3.0,3.0,3.0,
2308190009,e_e006783,9,플러스 시어터,2023-08-19,2023-08-19,서울 종로구 대학로12길 73,서울 종로구 동숭동 1-144,127.0039715,37.5808257,,,POI01000TR016488V,플러스씨어터,150.0,3,Y,4.0,,5.0,5.0,5.0,
2308170002,e_e006785,2,캐리비안베이,2023-08-17,2023-08-17,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.2009876,37.2971092,,,POI01000TR020818V,캐리비안베이,240.0,6,Y,4.0,,1.0,5.0,5.0,
2308170003,e_e006785,3,CGV 광교,2023-08-17,2023-08-17,경기 수원시 영통구 광교중앙로 124,경기 수원시 영통구 하동 1017-2,127.0574608,37.2854244,,,POI01000000CTUGP0,CGV광교매점,210.0,3,Y,7.0,,5.0,5.0,5.0,
2308190002,e_e006786,2,영은미술관,2023-08-19,2023-08-19,경기 광주시 청석로 300,경기 광주시 쌍령동 7-13,127.2690088,37.4130659,,,POI01000000BGNNKH,영은미술관,60.0,3,N,1.0,,3.0,3.0,3.0,
2308130002,e_e006788,2,에버랜드 정문,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 유운리 551-11,127.2044017,37.2950886,,,POI01000TR005828V,에버랜드,30.0,6,Y,1.0,,4.0,4.0,4.0,
2308130004,e_e006788,4,에버랜드 판다 월드,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 519-19,127.202822,37.2930946,,,POI01000TR016533V,에버랜드 판다월드,30.0,6,Y,2.0,,5.0,5.0,5.0,
2308130005,e_e006788,5,미니 미상점,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 포곡로118번길 16,경기 용인시 처인구 포곡읍 둔전리 138-12,127.2195271,37.268735,,,POI03000TR012080V,미니미상점,30.0,4,N,9.0,,4.0,4.0,4.0,
2308130006,e_e006788,6,에버랜드 회전목마,2023-08-13,2023-08-13,에버랜드 회전목마 놀이기구,,,,,,,,30.0,6,N,6.0,,4.0,3.0,3.0,4146125000.0
2308130007,e_e006788,7,CHUROROS&COFFEE,2023-08-13,2023-08-13,에버랜드 츄로스앤커피,,,,,,,,30.0,4,N,2.0,,4.0,5.0,5.0,4146125000.0
2308130008,e_e006788,8,에버랜드 아마존 익스프레스,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 506,127.2048028,37.2915919,,,POI01000TR006407V,에버랜드 아마존익스프레스,30.0,6,Y,4.0,,5.0,4.0,4.0,
2308130010,e_e006788,10,에버랜드 로스트 밸리,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 482,127.2079563,37.2916981,,,POI01000TR026991V,에버랜드 로스트밸리,90.0,6,N,3.0,,5.0,5.0,5.0,
2308130012,e_e006788,12,에버랜드 범퍼카,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.1995584,37.2923253,,,POI01000TR005828V,에버랜드,30.0,6,Y,4.0,,4.0,5.0,4.0,
2308130013,e_e006788,13,에버랜드 정문,2023-08-13,2023-08-13,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 유운리 551-11,127.2044017,37.2950886,,,POI01000TR005828V,에버랜드,30.0,6,Y,1.0,,5.0,5.0,5.0,
2308130005,e_e006789,5,플러스 시어터,2023-08-13,2023-08-13,서울 종로구 대학로12길 73,서울 종로구 동숭동 1-144,127.0039715,37.5808257,,,POI01000TR016488V,플러스씨어터,120.0,3,Y,5.0,,5.0,5.0,5.0,
2308130008,e_e006789,8,플러스 시어터,2023-08-13,2023-08-13,서울 종로구 대학로12길 73,서울 종로구 동숭동 1-144,127.0039715,37.5808257,,,POI01000TR016488V,플러스씨어터,120.0,3,Y,4.0,,5.0,5.0,5.0,
2308130009,e_e006789,9,엔터식스 강남점,2023-08-13,2023-08-13,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,127.0043441,37.5048309,,,POI01000000E83LCI,엔터식스 강남점,30.0,4,Y,8.0,,4.0,5.0,5.0,
2308260003,e_e006793,3,이상의 집,2023-08-26,2023-08-26,서울 종로구 자하문로7길 18,서울 종로구 통인동 154-10,126.9708647,37.578649,,,POI01000TR005646V,이상의집,30.0,3,N,1.0,,4.0,2.0,4.0,
2308260004,e_e006793,4,통인시장,2023-08-26,2023-08-26,서울 종로구 자하문로15길 18,서울 종로구 통인동 10-3,126.969948,37.5807697,,,POI01000TR008902V,통인시장,30.0,4,Y,1.0,,3.0,3.0,4.0,
2308260005,e_e006793,5,종로구립 박노수 미술관,2023-08-26,2023-08-26,서울 종로구 옥인1길 34,서울 종로구 옥인동 168-2,126.9667835,37.5813185,,,POI01000000B1KNM1,종로구립 박노수미술관,30.0,3,N,1.0,,5.0,3.0,5.0,
2308260007,e_e006793,7,누하동 오거리,2023-08-26,2023-08-26,서울 종로구 자하문로9길 17,,,,,,,,60.0,4,N,1.0,,4.0,2.0,3.0,1111011100.0
2308260009,e_e006793,9,인사동 문화의 거리,2023-08-26,2023-08-26,서울 종로구 인사동10길 11-4,서울 종로구 관훈동 30-1,126.9855916,37.5745468,,,POI01000TR022015V,인사동 문화의거리,60.0,4,Y,1.0,,4.0,3.0,4.0,
2308090003,e_e006794,3,청계산 원터골 산책길,2023-08-09,2023-08-09,,서울 서초구 원지동 355-5,127.0568465,37.44441,,,POI03000TR003758V,청계산 원터골 산책길,90.0,4,N,1.0,,4.0,4.0,5.0,
2308090004,e_e006794,4,매헌 시민의 숲,2023-08-09,2023-08-09,서울 서초구 매헌로 99,서울 서초구 양재동 236,127.0358717,37.4709233,,,POI01000000BFQXHQ,매헌시민의숲,30.0,7,Y,6.0,,4.0,4.0,5.0,
2308150003,e_e006795,2,매직 플로,2023-08-15,2023-08-15,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,126.8947784,37.6469772,,,POI03000TR012094V,매직플로우,240.0,3,N,5.0,,5.0,5.0,5.0,
2308240002,e_e006796,2,AK플라자 분당,2023-08-24,2023-08-24,경기 성남시 분당구 황새울로360번길 42,경기 성남시 분당구 서현동 263,127.1231812,37.3852355,,,POI01000TR028617V,AK플라자 분당점,30.0,4,N,1.0,,4.0,3.0,3.0,
2308240003,e_e006796,3,서현역 광장,2023-08-24,2023-08-24,,경기 성남시 분당구 서현동 269-7,127.1215865,37.3836802,,,POI01000TR016071V,서현역광장,60.0,4,N,6.0,,3.0,3.0,3.0,
2308130006,e_e006800,4,번천,2023-08-13,2023-08-13,,경기 광주시 남한산성면 광지원리,127.2539779,37.4523221,,,POI03000TR005761V,번천,30.0,1,N,1.0,,4.0,4.0,4.0,
2308130007,e_e006800,6,산성공원,2023-08-13,2023-08-13,,경기 성남시 분당구 수내동 66,127.1262712,37.3734937,,,POI03000TR005762V,산성공원,30.0,1,N,6.0,,4.0,4.0,4.0,
2308130002,e_e006801,2,렛츠 런 파크 서울,2023-08-13,2023-08-13,경기 과천시 경마공원대로 107,경기 과천시 주암동 685,127.015826,37.4476095,,,POI01000000B6H2PL,렛츠런파크서울,480.0,6,Y,1.0,,5.0,4.0,4.0,
2308190004,e_e006802,4,불암산 둘레길 전망대,2023-08-19,2023-08-19,,서울 노원구 중계동 산 101-1,127.0828219,37.6550129,,,POI03000TR006894V,불암산둘레길전망대,30.0,7,Y,5.0,,5.0,5.0,5.0,
2308260005,e_e006804,4,현대 프리미엄 아울렛 송도점,2023-08-26,2023-08-26,인천 연수구 송도국제대로 123,인천 연수구 송도동 168-1,126.6579049,37.3817378,,,POI01000TR036658V,현대프리미엄아울렛 송도점,60.0,4,N,5.0,,3.0,4.0,4.0,
2308260007,e_e006804,6,송도센트럴파크,2023-08-26,2023-08-26,,인천 연수구 송도동 24-5,126.6386297,37.393064,,,POI01000TR005508V,송도센트럴파크,30.0,7,N,1.0,,5.0,5.0,5.0,
2308260008,e_e006804,7,국립 세계문자 박물관,2023-08-26,2023-08-26,인천 연수구 센트럴로 217,인천 연수구 송도동 24-8,126.6378866,37.3947096,,,POI02000TR004177V,국립세계문자박물관,90.0,2,N,10.0,,5.0,5.0,5.0,
2308260010,e_e006804,9,송도센트럴파크 수상 택시 선착장,2023-08-26,2023-08-26,,인천 연수구 송도동 31,126.6301775,37.3938866,,,POI03000TR015178V,송도센트럴파크 수상택시선착장,30.0,5,N,1.0,,5.0,5.0,5.0,
2308260011,e_e006804,10,트라이볼,2023-08-26,2023-08-26,인천 연수구 인천타워대로 250,인천 연수구 송도동 24-6,126.6350093,37.3942043,,,POI01000000BXVK2L,트라이보울,240.0,8,N,1.0,,5.0,5.0,5.0,
2308150002,e_e006805,2,시흥 월곶에 코피 아 워터파크,2023-08-15,2023-08-15,경기 시흥시 서해안로 900,경기 시흥시 월곶동 520-373,126.7514557,37.394993,,,POI03000TR008758V,시흥월곶에코피아 워터파크,240.0,6,N,2.0,,4.0,4.0,4.0,
2308130003,e_e006808,3,교보문고 판교점,2023-08-13,2023-08-13,현대백화점 지하2층,,,,,,,,90.0,4,N,9.0,,4.0,3.0,3.0,4113510800.0
2308130004,e_e006808,4,현대 판교 짱구 팝업스토어,2023-08-13,2023-08-13,현대백화점 4층,,,,,,,,120.0,4,N,1.0,,3.0,2.0,1.0,4113510800.0
2308140004,e_e006810,3,송추계곡 부근,2023-08-14,2023-08-14,계곡,,,,,,,,60.0,1,N,2.0,,5.0,5.0,5.0,4163025027.0
2308140002,e_e006813,2,주렁주렁 동탄 라크몽점,2023-08-14,2023-08-14,경기 화성시 동탄대로5길 21,경기 화성시 송동 726-1,127.1051975,37.1668904,,,POI01000TR019144V,주렁주렁 동탄라크몽점,240.0,6,N,10.0,,5.0,3.0,4.0,
2308140003,e_e006813,3,동탄 여울 공원,2023-08-14,2023-08-14,,경기 화성시 오산동,127.085935,37.19937,,,POI02000TR002433V,동탄여울공원,30.0,7,N,9.0,,3.0,3.0,3.0,
2308110003,e_e006815,3,의정부 미술 도서관,2023-08-11,2023-08-11,경기 의정부시 민락로 248,경기 의정부시 민락동 855,127.1061274,37.7451458,,,POI01000000DPHGLG,의정부미술도서관,120.0,3,N,1.0,,5.0,5.0,5.0,
2308110005,e_e006816,4,국군복지단 포천 푸르미 마트,2023-08-11,2023-08-11,,경기 포천시 소흘읍 이동교리 195-1,127.1310985,37.8205781,,,POI03000TR005773V,국군복지단 포천푸르미마트,30.0,4,N,8.0,,5.0,2.0,5.0,
2308130002,e_e006818,2,평화랜드,2023-08-13,2023-08-13,경기 파주시 문산읍 임진각로 148-39,경기 파주시 문산읍 마정리 1320-1,126.742019,37.8904299,,,POI01000TR020412V,평화랜드,180.0,6,Y,4.0,,5.0,5.0,4.0,
2308080002,e_e006820,2,동구릉,2023-08-08,2023-08-08,경기 구리시 동구릉로 197,경기 구리시 인창동 66,127.1320504,37.6194152,,,POI01000000B22D3R,동구릉,30.0,2,Y,4.0,,4.0,4.0,4.0,
2308270003,e_e006823,3,캐리비안베이,2023-08-27,2023-08-27,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.2009876,37.2971092,,,POI01000TR020818V,캐리비안베이,390.0,6,Y,4.0,,5.0,5.0,5.0,
2308270004,e_e006823,4,에버랜드,2023-08-27,2023-08-27,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.2021983,37.2931011,,,POI01000TR005828V,에버랜드,300.0,6,Y,1.0,,5.0,5.0,5.0,
2308260002,e_e006826,2,캐리비안베이,2023-08-26,2023-08-26,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,127.2009876,37.2971092,,,POI01000TR020818V,캐리비안베이,420.0,6,Y,4.0,,4.0,4.0,4.0,
2308090002,e_e006828,2,코엑스,2023-08-09,2023-08-09,서울 강남구 영동대로 513,서울 강남구 삼성동 159,127.0588278,37.5126614,,,POI01000TR006388V,코엑스,30.0,4,Y,1.0,,5.0,5.0,5.0,
2308130002,e_e006830,2,내리 문화공원,2023-08-13,2023-08-13,,경기 평택시 팽성읍 내리,127.030979,36.9749264,,,POI01000000BYL8OM,내리문화공원,120.0,1,Y,4.0,,4.0,5.0,5.0,
2308130004,e_e006830,4,스타필드 하남,2023-08-13,2023-08-13,경기 하남시 미사대로 750,경기 하남시 신장동 45-5,127.2236912,37.5454931,,,POI01000TR026566V,스타필드 하남,240.0,4,Y,4.0,,5.0,5.0,5.0,
2308200004,e_e006831,4,태화빌딩,2023-08-20,2023-08-20,서울 종로구 인사동5길 29,서울 종로구 인사동 194-27,126.9847182,37.571923,,,POI03000TR009658V,태화빌딩,60.0,3,N,5.0,,3.0,3.0,3.0,
2308200006,e_e006831,6,안녕 인사동,2023-08-20,2023-08-20,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,126.9835178,37.5745015,,,POI01000TR023824V,안녕인사동,90.0,4,Y,1.0,,4.0,3.0,4.0,
2308200007,e_e006831,7,조계사,2023-08-20,2023-08-20,서울 종로구 우정국로 55,서울 종로구 수송동 44,126.9818561,37.5739588,,,POI01000000B1LPUC,조계사기도접수처,30.0,2,Y,1.0,,4.0,4.0,4.0,
2308260003,e_e006833,3,하남 유니언 타워,2023-08-26,2023-08-26,경기 하남시 미사대로 710,경기 하남시 신장동 27,127.2203921,37.5472292,,,POI01000000B24EJA,하남시유니온파크,240.0,6,Y,8.0,,5.0,4.0,4.0,
2308120003,e_e006834,2,갈릴리 농원 본관,2023-08-12,2023-08-12,경기 파주시 탄현면 방촌로 1196,경기 파주시 탄현면 낙하리 4-1,126.7456833,37.835781,,,POI01000TR027299V,갈릴리농원 본관,90.0,4,Y,4.0,,5.0,5.0,5.0,
2308120004,e_e006834,3,헤이리 예술마을,2023-08-12,2023-08-12,,경기 파주시 탄현면 법흥리 1652-239,126.6989485,37.7881751,,,POI01000TR012564V,헤이리예술마을,30.0,4,Y,4.0,,4.0,4.0,4.0,
2308180002,e_e006837,2,더티 트렁크,2023-08-18,2023-08-18,경기 파주시 지목로 114,경기 파주시 문발동 75-6,126.7029976,37.7283822,,,POI01000TR015981V,더티트렁크,120.0,4,N,1.0,,2.0,2.0,3.0,
2308180003,e_e006837,3,스타필드 고양,2023-08-18,2023-08-18,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,126.8949597,37.6469765,,,POI01000TR018129V,스타필드 고양,120.0,4,Y,6.0,,3.0,2.0,3.0,
2308180002,e_e006840,2,키자니아 서울,2023-08-18,2023-08-18,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.0969183,37.5108757,,,POI01000000E68FTW,키자니아서울,300.0,6,Y,7.0,,4.0,4.0,4.0,
2308110002,e_e006844,2,해와 달 떡,2023-08-11,2023-08-11,경기 시흥시 배곧3로 86,경기 시흥시 정왕동 2513-1,126.7295321,37.3702244,,,POI03000TR005788V,해와달떡,30.0,4,N,1.0,,5.0,5.0,5.0,
2308110003,e_e006844,3,오이도 선사유적공원 전망대,2023-08-11,2023-08-11,경기 시흥시 오이도로 97,경기 시흥시 정왕동 1089-1,126.6934318,37.3472179,,,POI03000TR005789V,오이도선사유적공원 전망대,30.0,1,Y,1.0,,5.0,5.0,5.0,
2308110004,e_e006844,5,오이도 선사유적공원,2023-08-11,2023-08-11,경기 시흥시 서해안로 113-27,경기 시흥시 정왕동 924-13,126.6961663,37.343037,,,POI01000TR041674V,오이도선사유적공원,30.0,2,Y,5.0,,5.0,5.0,5.0,
2308110005,e_e006844,4,육장 갈비 오이도점,2023-08-11,2023-08-11,경기 시흥시 오이도5길 21,경기 시흥시 정왕동 2026-10,126.6886166,37.3424335,,,POI03000TR005791V,육장갈비 오이도점,30.0,4,N,1.0,,5.0,5.0,5.0,
2308160005,e_e006846,5,동대문종합시장 D동 상가,2023-08-16,2023-08-16,서울 종로구 종로 266,서울 종로구 종로6가 270-3,127.0073487,37.5706551,,,POI01000TR021121V,동대문종합시장 D동상가,60.0,4,N,11.0,,4.0,5.0,4.0,
2308160006,e_e006846,6,광장시장,2023-08-16,2023-08-16,서울 종로구 창경궁로 88,서울 종로구 예지동 2-1,126.9989416,37.5700337,,,POI01000TR035070V,광장시장,30.0,4,Y,1.0,,4.0,4.0,4.0,
2308140002,e_e006849,2,석촌호수 동호,2023-08-14,2023-08-14,,서울 송파구 신천동 32,127.1058999,37.5116212,,,POI01000TR008710V,석촌호수 동호,30.0,7,Y,1.0,,4.0,4.0,4.0,
2308140005,e_e006849,5,두물머리,2023-08-14,2023-08-14,,경기 양평군 양서면 양수리,127.3158298,37.5328128,,,POI01000TR033672V,두물머리,30.0,1,Y,4.0,,4.0,4.0,5.0,
2308200003,e_e006851,3,박물관은 살아있다 인사동점,2023-08-20,2023-08-20,서울 종로구 인사동길 12,서울 종로구 인사동 43,126.9872765,37.5717935,,,POI010000006GK7HQ,박물관은살아있다 인사동점,60.0,3,N,5.0,,5.0,5.0,5.0,
2308260003,e_e006852,2,포천아트밸리,2023-08-26,2023-08-26,경기 포천시 신북면 아트밸리로 234,경기 포천시 신북면 기지리 282,127.2372456,37.9231741,,,POI01000TR030783V,포천아트밸리,150.0,6,N,2.0,,4.0,4.0,4.0,
2308220003,e_e006853,3,양평군립미술관,2023-08-22,2023-08-22,경기 양평군 양평읍 문화복지길 2,경기 양평군 양평읍 양근리 543,127.484083,37.497169,,,POI010000006NK8YF,양평군립미술관,30.0,3,Y,4.0,,4.0,4.0,4.0,
2308220004,e_e006853,4,이함 캠퍼스,2023-08-22,2023-08-22,경기 양평군 강하면 강남로 370-10,경기 양평군 강하면 전수리 529-8,127.4251127,37.5021316,,,POI01000TR018312V,이함캠퍼스,60.0,4,Y,4.0,,5.0,5.0,5.0,
2308240003,e_e006854,3,이케아 기흥점,2023-08-24,2023-08-24,경기 용인시 기흥구 신고매로 62,경기 용인시 기흥구 고매동 산 41-7,127.115682,37.2222458,,,POI01000TR034424V,이케아 기흥점,150.0,4,N,1.0,,4.0,5.0,5.0,
2308120003,e_e006855,3,흥국사 약사전,2023-08-12,2023-08-12,경기 고양시 덕양구 흥국사길 82,경기 고양시 덕양구 지축동 203,126.9398176,37.6639103,,,POI03000TR005794V,흥국사 약사전,60.0,2,N,5.0,,5.0,5.0,5.0,
2308120004,e_e006855,4,밥할 머니 공원,2023-08-12,2023-08-12,경기 고양시 덕양구 동송로 6,경기 고양시 덕양구 동산동 374,126.9000082,37.6474638,,,POI01000000B1LCNS,밥할머니공원,30.0,2,N,6.0,,4.0,4.0,3.0,
2308120005,e_e006855,5,스타필드 고양,2023-08-12,2023-08-12,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,126.8949597,37.6469765,,,POI01000TR018129V,스타필드 고양,240.0,4,Y,4.0,,5.0,5.0,5.0,
2308120002,e_e006856,2,현대 프리미엄 아울렛 스페이스 원,2023-08-12,2023-08-12,경기 남양주시 다산순환로 50,경기 남양주시 다산동 6141,127.1524791,37.6163047,,,POI01000TR001991V,현대프리미엄아울렛 스페이스원,240.0,4,Y,2.0,,4.0,4.0,4.0,
2308120004,e_e006856,4,아디다스 현대 프리미엄 아울렛 남양주점,2023-08-12,2023-08-12,경기 남양주시 다산순환로 50,경기 남양주시 다산동 6141,127.1524281,37.6162588,,,POI03000TR008762V,아디다스 현대프리미엄아울렛남양주점,60.0,4,N,8.0,,4.0,4.0,4.0,
2308130002,e_e006861,2,롯데 프리미엄 아울렛 타임 빌라스,2023-08-13,2023-08-13,경기 의왕시 바라산로 1,경기 의왕시 학의동 1039,127.0096645,37.3761809,,,POI01000TR001734V,롯데프리미엄아울렛 타임빌라스,60.0,4,Y,6.0,,4.0,4.0,5.0,
2308200006,e_e006862,6,장충체육관,2023-08-20,2023-08-20,서울 중구 동호로 241,서울 중구 장충동2가 200-102,127.0068088,37.5581782,,,POI01000000BYHXM5,장충체육관,180.0,3,N,11.0,,5.0,5.0,5.0,
2308140002,e_e006863,2,롯데월드,2023-08-14,2023-08-14,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.0981198,37.5111306,,,POI01000TR002312V,롯데월드,240.0,6,Y,4.0,,4.0,5.0,4.0,
2308170003,e_e006865,2,보문사,2023-08-17,2023-08-17,인천 강화군 삼산면 삼산남로828번길 44,인천 강화군 삼산면 매음리 629,126.3214866,37.6888156,,,POI01000TR013307V,보문사,60.0,2,N,1.0,,4.0,3.0,4.0,
2308120002,e_e006867,2,킨텍스 제1전시장,2023-08-12,2023-08-12,경기 고양시 일산서구 킨텍스로 217-60,경기 고양시 일산서구 대화동 2600,126.7462764,37.6689415,,,POI010000006FXFPI,킨텍스,180.0,3,Y,2.0,,4.0,4.0,4.0,
2308120003,e_e006867,3,레이킨스몰,2023-08-12,2023-08-12,경기 고양시 일산서구 호수로 817,경기 고양시 일산서구 대화동 2602,126.7518221,37.6679893,,,POI01000000B19YFU,레이킨스몰,90.0,4,N,9.0,,4.0,3.0,3.0,
2308140003,e_e006869,3,콩치노콩크리트,2023-08-14,2023-08-14,경기 파주시 탄현면 새오리로161번길 17,경기 파주시 탄현면 성동리 124-23,126.6863928,37.7966754,,,POI01000TR035832V,콩치노 콩크리트,120.0,3,N,2.0,,5.0,5.0,5.0,
2308270003,e_e006871,3,경기북부 어린이 박물관,2023-08-27,2023-08-27,경기 동두천시 평화로2910번길 46,경기 동두천시 상봉암동 162,127.0643926,37.9447642,,,POI01000000E66RW9,경기북부어린이박물관,180.0,2,N,10.0,,5.0,5.0,5.0,
2308120002,e_e006875,2,백현동 카페거리,2023-08-12,2023-08-12,,경기 성남시 분당구 백현동 567-1,127.1116117,37.385247,,,POI02001TR012201V,백현동카페거리,90.0,4,N,1.0,,4.0,4.0,4.0,
